"palavra","tipo"
"aclimatação","SU"
"aclimatações","SU"
"aclive","SU"
"acne","SU"
"acobardada","AJ"
"acobardadas","AJ"
"acobardado","AJ"
"acobardados","AJ"
"acobertamento","SU"
"acobreada","AJ"
"acobreadas","AJ"
"acobreado","AJ"
"acobreados","AJ"
"acocorada","AJ"
"acocoradas","AJ"
"acocorado","AJ"
"acocorados","AJ"
"acolchoada","AJ"
"acolchoadas","AJ"
"acolchoado","AJ"
"acolchoados","AJ"
"acolchoamento","SU"
"acolhida","AJ"
"acolhidas","AJ"
"acolhido","AJ"
"acolhidos","AJ"
"acolhimento","SU"
"acolá","SU"
"acometida","AJ"
"acometidas","AJ"
"acometido","AJ"
"acometidos","AJ"
"acometimento","SU"
"acomodada","AJ"
"acomodadas","AJ"
"acomodado","AJ"
"acomodados","AJ"
"acomodamento","SU"
"acomodação","SU"
"acomodações","SU"
"acompanhada","AJ"
"acompanhadas","AJ"
"acompanhado","AJ"
"acompanhados","AJ"
"acompanhamento","SU"
"acompanhante","SU"
"aconchegada","AJ"
"aconchegadas","AJ"
"aconchegado","AJ"
"aconchegados","AJ"
"acondicionamento","SU"
"aconselhamento","SU"
"aconselháveis","AJ"
"aconselhável","AJ"
"acontecimento","SU"
"acoplamento","SU"
"acordeon","SU"
"acordeão","SU"
"acordeões","SU"
"acordo","SU"
"acossada","AJ"
"acossadas","AJ"
"acossado","AJ"
"acossados","AJ"
"acostamento","SU"
"acotovelamento","SU"
"acrescentada","AJ"
"acrescentadas","AJ"
"acrescentado","AJ"
"acrescentados","AJ"
"acrescida","AJ"
"acrescidas","AJ"
"acrescido","AJ"
"acrescidos","AJ"
"acrimônia","SU"
"acrobacia","SU"
"acrobata","SU"
"acrobática","AJ"
"acrobáticas","AJ"
"acrobático","AJ"
"acrobáticos","AJ"
"acréscimo","SU"
"acrílica","AJ"
"acrílicas","AJ"
"acrílico","AJ"
"acrílicos","AJ"
"actínio","SU"
"acuidade","SU"
"aculturação","SU"
"aculturações","SU"
"acumulada","AJ"
"acumuladas","AJ"
"acumulado","AJ"
"acumulador","SU"
"acumuladora","SU"
"acumuladoras","SU"
"acumuladores","SU"
"acumulados","AJ"
"acumulativa","AJ"
"acumulativas","AJ"
"acumulativo","AJ"
"acumulativos","AJ"
"acumulação","SU"
"acumulações","SU"
"acupuntura","SU"
"acurada","AJ"
"acuradas","AJ"
"acurado","AJ"
"acurados","AJ"
"acusada","AJ"
"acusadas","AJ"
"acusado","AJ"
"acusador","SU"
"acusadora","SU"
"acusadoras","SU"
"acusadores","SU"
"acusados","AJ"
"acusativa","AJ"
"acusativas","AJ"
"acusativo","AJ"
"acusativos","AJ"
"acusação","SU"
"acusações","SU"
"acutíssima","AJ"
"acutíssimas","AJ"
"acutíssimo","AJ"
"acutíssimos","AJ"
"acácia","SU"
"acéfala","AJ"
"acéfalas","AJ"
"acéfalo","AJ"
"acéfalos","AJ"
"acérrima","AJ"
"acérrimas","AJ"
"acérrimo","AJ"
"acérrimos","AJ"
"acíclica","AJ"
"acíclicas","AJ"
"acíclico","AJ"
"acíclicos","AJ"
"acólito","SU"
"acúmulo","SU"
"acústica","AJ"
"acústicas","AJ"
"acústico","AJ"
"acústicos","AJ"
"adaga","SU"
"adaptada","AJ"
"adaptadas","AJ"
"adaptado","AJ"
"adaptador","SU"
"adaptadora","SU"
"adaptadoras","SU"
"adaptadores","SU"
"adaptados","AJ"
"adaptativa","AJ"
"adaptativas","AJ"
"adaptativo","AJ"
"adaptativos","AJ"
"adaptação","SU"
"adaptações","SU"
"adaptáveis","AJ"
"adaptável","AJ"
"adega","SU"
"ademais","SU"
"adendo","SU"
"adensada","AJ"
"adensadas","AJ"
"adensado","AJ"
"adensados","AJ"
"adensamento","SU"
"adentro","SU"
"adenóide","SU"
"adepta","AJ"
"adeptas","AJ"
"adepto","AJ"
"adeptos","AJ"
"adequada","AJ"
"adequadas","AJ"
"adequado","AJ"
"adequados","AJ"
"adequação","SU"
"adequações","SU"
"aderente","SU"
"adereço","SU"
"aderência","SU"
"adesiva","AJ"
"adesivas","AJ"
"adesivo","AJSU"
"adesivos","AJ"
"adestrada","AJ"
"adestradas","AJ"
"adestrado","AJ"
"adestrados","AJ"
"adestramento","SU"
"adesão","SU"
"adesões","SU"
"adeus","SU"
"adiabática","AJ"
"adiabáticas","AJ"
"adiabático","AJ"
"adiabáticos","AJ"
"adiamento","SU"
"adiantada","AJ"
"adiantadas","AJ"
"adiantado","AJ"
"adiantados","AJ"
"adiantamento","SU"
"adiante","AV"
"adicionada","AJ"
"adicionadas","AJ"
"adicionado","AJ"
"adicionados","AJ"
"adicionais","AJ"
"adicional","AJ"
"adida","AJ"
"adidas","AJ"
"adido","AJ"
"adidos","AJ"
"adimplência","SU"
"adiposa","AJ"
"adiposas","AJ"
"adiposo","AJSU"
"adiposos","AJ"
"aditamento","SU"
"aditiva","AJ"
"aditivas","AJ"
"aditivo","AJ"
"aditivos","AJ"
"adivinhada","AJ"
"adivinhadas","AJ"
"adivinhado","AJ"
"adivinhados","AJ"
"adivinhação","SU"
"adivinhações","SU"
"adivinhona","SU"
"adivinhonas","SU"
"adivinhão","SU"
"adivinhões","SU"
"adição","SU"
"adições","SU"
"adjacente","SU"
"adjacência","SU"
"adjetivação","SU"
"adjetivações","SU"
"adjetivo","AJSU"
"adjudicatória","AJ"
"adjudicatórias","AJ"
"adjudicatório","AJ"
"adjudicatórios","AJ"
"adjudicação","SU"
"adjudicações","SU"
"adjunta","AJ"
"adjuntas","AJ"
"adjunto","AJ"
"adjuntos","AJ"
"administrada","AJ"
"administradas","AJ"
"administrado","AJ"
"administrador","SU"
"administradora","SU"
"administradoras","SU"
"administradores","SU"
"administrados","AJ"
"administrativa","AJ"
"administrativas","AJ"
"administrativo","AJ"
"administrativos","AJ"
"administração","SU"
"administrações","SU"
"admirabilíssima","AJ"
"admirabilíssimas","AJ"
"admirabilíssimo","AJ"
"admirabilíssimos","AJ"
"admirada","AJ"
"admiradas","AJ"
"admirado","AJ"
"admirador","SU"
"admiradora","SU"
"admiradoras","SU"
"admiradores","SU"
"admirados","AJ"
"admiravelmente","AV"
"admiração","SU"
"admirações","SU"
"admiráveis","AJ"
"admirável","AJ"
"admissão","SU"
"admissões","SU"
"admitida","AJ"
"admitidas","AJ"
"admitido","AJ"
"admitidos","AJ"
"admoestada","AJ"
"admoestadas","AJ"
"admoestado","AJ"
"admoestados","AJ"
"admoestação","SU"
"admoestações","SU"
"adocicada","AJ"
"adocicadas","AJ"
"adocicado","AJ"
"adocicados","AJ"
"adoecimento","SU"
"adoentada","AJ"
"adoentadas","AJ"
"adoentado","AJ"
"adoentados","AJ"
"adoidada","AJ"
"adoidadas","AJ"
"adoidado","AJ"
"adoidados","AJ"
"adolescente","AJ"
"adolescência","SU"
"adorada","AJ"
"adoradas","AJ"
"adorado","AJ"
"adorador","SU"
"adoradora","SU"
"adoradoras","SU"
"adoradores","SU"
"adorados","AJ"
"adoração","SU"
"adorações","SU"
"adormecida","AJ"
"adormecidas","AJ"
"adormecido","AJ"
"adormecidos","AJ"
"adormecimento","SU"
"adornada","AJ"
"adornadas","AJ"
"adornado","AJ"
"adornados","AJ"
"adorno","SU"
"adoráveis","AJ"
"adorável","AJ"
"adotada","AJ"
"adotadas","AJ"
"adotado","AJ"
"adotados","AJ"
"adotiva","AJ"
"adotivas","AJ"
"adotivo","AJ"
"adotivos","AJ"
"adoção","SU"
"adoções","SU"
"adquirente","SU"
"adquirida","AJ"
"adquiridas","AJ"
"adquirido","AJ"
"adquiridos","AJ"
"adquiríveis","AJ"
"adquirível","AJ"
"adrenalina","SU"
"adstringente","SU"
"adstringência","SU"
"adstrita","AJ"
"adstritas","AJ"
"adstrito","AJSU"
"adstritos","AJ"
"aduana","SU"
"aduaneiro","SU"
"adubada","AJ"
"adubadas","AJ"
"adubado","AJ"
"adubados","AJ"
"adubo","SU"
"adulação","SU"
"adulações","SU"
"adulta","AJ"
"adultas","AJ"
"adulterada","AJ"
"adulteradas","AJ"
"adulterado","AJ"
"adulterados","AJ"
"adulteração","SU"
"adulterações","SU"
"adulterina","AJ"
"adulterinas","AJ"
"adulterino","AJ"
"adulterinos","AJ"
"adulto","AJ"
"adultos","AJ"
"adultério","SU"
"adutora","SU"
"advento","SU"
"adventícia","AJ"
"adventícias","AJ"
"adventício","AJ"
"adventícios","AJ"
"adversa","AJ"
"adversas","AJ"
"adversativa","AJ"
"adversativas","AJ"
"adversativo","AJ"
"adversativos","AJ"
"adverso","AJ"
"adversos","AJ"
"adversária","AJ"
"adversárias","AJ"
"adversário","AJ"
"adversários","AJ"
"advertência","SU"
"advocacia","SU"
"advogada","SU"
"advogadas","SU"
"advogado","SU"
"advogados","SU"
"advérbio","SU"
"adágio","SU"
"adão","SU"
"adônis","SU"
"adúltera","AJ"
"adúlteras","AJ"
"adúltero","AJ"
"adúlteros","AJ"
"aerodinâmica","AJ"
"aerodinâmicas","AJ"
"aerodinâmico","AJ"
"aerodinâmicos","AJ"
"aeroespaciais","AJ"
"aeroespacial","AJ"
"aerografia","SU"
"aerograma","SU"
"aerologia","SU"
"aeromodelismo","SU"
"aeromodelo","SU"
"aeromoça","SU"
"aeromoço","SU"
"aeronauta","SU"
"aeronave","SU"
"aeronáutica","AJSU"
"aeronáuticas","AJ"
"aeronáutico","AJ"
"aeronáuticos","AJ"
"aeroplano","SU"
"aeroporto","SU"
"aeroportuária","AJ"
"aeroportuárias","AJ"
"aeroportuário","AJ"
"aeroportuários","AJ"
"aerossol","SU"
"aeroviário","SU"
"aeródromo","SU"
"aerólito","SU"
"aeróstato","SU"
"afabilidade","SU"
"afagada","AJ"
"afagadas","AJ"
"afagado","AJ"
"afagados","AJ"
"afago","SU"
"afamada","AJ"
"afamadas","AJ"
"afamado","AJ"
"afamados","AJ"
"afanosa","AJ"
"afanosamente","AV"
"afanosas","AJ"
"afanoso","AJ"
"afanosos","AJ"
"afastada","AJ"
"afastadas","AJ"
"afastado","AJ"
"afastados","AJ"
"afastamento","SU"
"afazer","SU"
"afazeres","SU"
"afecção","SU"
"afecções","SU"
"afegã","AJ"
"afegães","AJ"
"afegão","AJ"
"afegãs","AJ"
"afeita","AJ"
"afeitas","AJ"
"afeito","AJ"
"afeitos","AJ"
"afeiçoada","AJ"
"afeiçoadas","AJ"
"afeiçoado","AJ"
"afeiçoados","AJ"
"afeiçoamento","SU"
"afeição","SU"
"afeições","SU"
"afeminação","SU"
"afeminações","SU"
"aferição","SU"
"aferições","SU"
"aferrada","AJ"
"aferradas","AJ"
"aferrado","AJ"
"aferrados","AJ"
"aferrolhada","AJ"
"aferrolhadas","AJ"
"aferrolhado","AJ"
"aferrolhados","AJ"
"aferrolhamento","SU"
"afetada","AJ"
"afetadamente","AV"
"afetadas","AJ"
"afetado","AJ"
"afetados","AJ"
"afetação","SU"
"afetações","SU"
"afetiva","AJ"
"afetivas","AJ"
"afetivo","AJSU"
"afetivos","AJ"
"afeto","SU"
"afetuosa","AJ"
"afetuosas","AJ"
"afetuoso","AJ"
"afetuosos","AJ"
"afiada","AJ"
"afiadas","AJ"
"afiado","AJ"
"afiador","SU"
"afiadora","SU"
"afiadoras","SU"
"afiadores","SU"
"afiados","AJ"
"afilhada","SU"
"afilhadas","SU"
"afilhado","SU"
"afilhados","SU"
"afiliação","SU"
"afiliações","SU"
"afim","SU"
"afinada","AJ"
"afinadas","AJ"
"afinado","AJ"
"afinador","SU"
"afinadora","SU"
"afinadoras","SU"
"afinadores","SU"
"afinados","AJ"
"afinal","AV"
"afinamento","SU"
"afinação","SU"
"afinações","SU"
"afincada","SU"
"afincadas","SU"
"afincado","SU"
"afincados","SU"
"afinidade","SU"
"afins","SU"
"afirmada","AJ"
"afirmadas","AJ"
"afirmado","AJ"
"afirmados","AJ"
"afirmativa","AJ"
"afirmativas","AJ"
"afirmativo","AJ"
"afirmativos","AJ"
"afirmação","SU"
"afirmações","SU"
"afixada","AJ"
"afixadas","AJ"
"afixado","AJ"
"afixados","AJ"
"afixação","SU"
"afixações","SU"
"afixo","SU"
"aflita","AJ"
"aflitas","AJ"
"aflitiva","AJ"
"aflitivas","AJ"
"aflitivo","AJ"
"aflitivos","AJ"
"aflito","AJ"
"aflitos","AJ"
"aflitíssima","AJ"
"aflitíssimas","AJ"
"aflitíssimo","AJ"
"aflitíssimos","AJ"
"aflição","SU"
"aflições","SU"
"afloramento","SU"
"afluente","SU"
"afluxo","SU"
"afluência","SU"
"afobamento","SU"
"afobação","SU"
"afobações","SU"
"afogada","AJ"
"afogadas","AJ"
"afogado","AJ"
"afogados","AJ"
"afogamento","SU"
"afoita","AJ"
"afoitas","AJ"
"afoito","AJ"
"afoitos","AJ"
"afora","SU"
"aforismo","SU"
"afortunada","AJ"
"afortunadas","AJ"
"afortunado","AJ"
"afortunados","AJ"
"afresco","SU"
"africana","AJ"
"africanas","AJ"
"africanizada","AJ"
"africanizadas","AJ"
"africanizado","AJ"
"africanizados","AJ"
"africano","AJ"
"africanos","AJ"
"afro","AJSU"
"afrodisíaco","SU"
"afrontamento","SU"
"afrontosa","AJ"
"afrontosas","AJ"
"afrontoso","AJ"
"afrontosos","AJ"
"afrouxamento","SU"
"afta","SU"
"aftosa","SU"
"afundada","AJ"
"afundadas","AJ"
"afundado","AJ"
"afundados","AJ"
"afundamento","SU"
"afunilada","AJ"
"afuniladas","AJ"
"afunilado","AJ"
"afunilados","AJ"
"afunilamento","SU"
"afáveis","AJ"
"afável","AJ"
"afã","SU"
"afãs","SU"
"afônica","AJ"
"afônicas","AJ"
"afônico","AJ"
"afônicos","AJ"
"agachada","AJ"
"agachadas","AJ"
"agachado","AJ"
"agachados","AJ"
"agachamento","SU"
"agarrada","AJ"
"agarradas","AJ"
"agarrado","AJ"
"agarrados","AJ"
"agarração","SU"
"agarrações","SU"
"agastamento","SU"
"agenciamento","SU"
"agenda","SU"
"agendada","AJ"
"agendadas","AJ"
"agendado","AJ"
"agendados","AJ"
"agendamento","SU"
"agente","SU"
"agilidade","SU"
"agilização","SU"
"agilizações","SU"
"agilmente","AV"
"agilíssima","AJ"
"agilíssimas","AJ"
"agilíssimo","AJ"
"agilíssimos","AJ"
"agiotagem","SU"
"agiotagens","SU"
"agitada","AJ"
"agitadas","AJ"
"agitadiça","AJ"
"agitadiças","AJ"
"agitadiço","AJ"
"agitadiços","AJ"
"agitado","AJ"
"agitador","SU"
"agitadora","SU"
"agitadoras","SU"
"agitadores","SU"
"agitados","AJ"
"agitação","SU"
"agitações","SU"
"aglomerada","AJ"
"aglomeradas","AJ"
"aglomerado","AJSU"
"aglomerados","AJ"
"aglomeração","SU"
"aglomerações","SU"
"aglutinada","AJ"
"aglutinadas","AJ"
"aglutinado","AJ"
"aglutinados","AJ"
"aglutinante","SU"
"aglutinação","SU"
"aglutinações","SU"
"agnosticismo","SU"
"agnosticista","SU"
"agnóstica","AJ"
"agnósticas","AJ"
"agnóstico","AJ"
"agnósticos","AJ"
"agonia","SU"
"agoniada","AJ"
"agoniadas","AJ"
"agoniado","AJ"
"agoniados","AJ"
"agonizante","SU"
"agora","AVSU"
"agostiniana","AJ"
"agostinianas","AJ"
"agostiniano","AJ"
"agostinianos","AJ"
"agosto","SU"
"agoureira","AJ"
"agoureiras","AJ"
"agoureiro","AJ"
"agoureiros","AJ"
"agourenta","AJ"
"agourentas","AJ"
"agourento","AJ"
"agourentos","AJ"
"agouro","SU"
"agradabilidade","SU"
"agradabilíssima","AJ"
"agradabilíssimas","AJ"
"agradabilíssimo","AJ"
"agradabilíssimos","AJ"
"agradavelmente","AV"
"agradecida","AJ"
"agradecidas","AJ"
"agradecido","AJ"
"agradecidos","AJ"
"agradecimento","SU"
"agrado","SU"
"agradáveis","AJ"
"agradável","AJ"
"agravada","AJ"
"agravadas","AJ"
"agravado","AJ"
"agravados","AJ"
"agravamento","SU"
"agravante","SU"
"agravo","SU"
"agregada","AJ"
"agregadas","AJ"
"agregado","AJ"
"agregados","AJ"
"agremiação","SU"
"agremiações","SU"
"agressiva","AJ"
"agressivas","AJ"
"agressivo","AJ"
"agressivos","AJ"
"agressor","SU"
"agressora","SU"
"agressoras","SU"
"agressores","SU"
"agressão","SU"
"agressões","SU"
"agreste","SU"
"agricultor","SU"
"agricultora","SU"
"agricultoras","SU"
"agricultores","SU"
"agricultura","SU"
"agridoce","SU"
"agrilhoada","AJ"
"agrilhoadas","AJ"
"agrilhoado","AJ"
"agrilhoados","AJ"
"agrimensura","SU"
"agrião","SU"
"agro","SU"
"agroindustriais","AJ"
"agroindustrial","AJ"
"agroindústria","SU"
"agronomia","SU"
"agronômica","AJ"
"agronômicas","AJ"
"agronômico","AJ"
"agronômicos","AJ"
"agropecuária","AJ"
"agropecuárias","AJ"
"agropecuário","AJ"
"agrotóxico","SU"
"agrupada","AJ"
"agrupadas","AJ"
"agrupado","AJ"
"agrupados","AJ"
"agrupamento","SU"
"agrura","SU"
"agrária","AJ"
"agrárias","AJ"
"agrário","AJ"
"agrários","AJ"
"agrícola","SU"
"agrônoma","AJSU"
"agrônomas","AJSU"
"agrônomo","AJSU"
"agrônomos","AJSU"
"aguaceiro","SU"
"aguada","AJ"
"aguadas","AJ"
"aguado","AJ"
"aguados","AJ"
"aguardada","AJ"
"aguardadas","AJ"
"aguardado","AJ"
"aguardados","AJ"
"aguardente","SU"
"aguda","SU"
"agudeza","SU"
"agudo","AJ"
"agudíssima","AJ"
"agudíssimas","AJ"
"agudíssimo","AJ"
"agudíssimos","AJ"
"aguerrida","AJ"
"aguerridas","AJ"
"aguerrido","AJ"
"aguerridos","AJ"
"aguilhoada","AJ"
"aguilhoadas","AJ"
"aguilhoado","AJ"
"aguilhoados","AJ"
"aguilhão","SU"
"aguilhões","SU"
"agulha","SU"
"agulhada","SU"
"agulheiro","SU"
"aguçada","AJ"
"aguçadas","AJ"
"aguçado","AJ"
"aguçados","AJ"
"agência","SU"
"ah","AV"
"ah não","AV"
"ai","AV"
"aia","SU"
"aids","SU"
"aidético","SU"
"aimoré","AJ"
"ainda","AVSU"
"ainda que","AV"
"airosa","AJ"
"airosas","AJ"
"airoso","AJ"
"airosos","AJ"
"ajoelhada","AJ"
"ajoelhadas","AJ"
"ajoelhado","AJ"
"ajoelhados","AJ"
"ajudada","AJ"
"ajudadas","AJ"
"ajudado","AJ"
"ajudados","AJ"
"ajudante","SU"
"ajuntamento","SU"
"ajustada","AJ"
"ajustadas","AJ"
"ajustado","AJ"
"ajustados","AJ"
"ajustamento","SU"
"ajustáveis","AJ"
"ajustável","AJ"
"ala","SU"
"alabastro","SU"
"alada","AJ"
"aladas","AJ"
"alado","AJ"
"alados","AJ"
"alagada","AJ"
"alagadas","AJ"
"alagadiça","AJ"
"alagadiças","AJ"
"alagadiço","AJ"
"alagadiços","AJ"
"alagado","AJ"
"alagados","AJ"
"alagamento","SU"
"alambique","SU"
"alambrado","SU"
"alameda","SU"
"alanina","SU"
"alaranjada","AJ"
"alaranjadas","AJ"
"alaranjado","AJ"
"alaranjados","AJ"
"alargada","AJ"
"alargadas","AJ"
"alargado","AJ"
"alargados","AJ"
"alargamento","SU"
"alarido","SU"
"alarmada","AJ"
"alarmadas","AJ"
"alarmado","AJ"
"alarmados","AJ"
"alarmante","SU"
"alarme","SU"
"alarmismo","SU"
"alarmista","SU"
"alastrada","AJ"
"alastradas","AJ"
"alastrado","AJ"
"alastrados","AJ"
"alastramento","SU"
"alavanca","SU"
"alazães","SU"
"alazão","SU"
"alaúde","SU"
"albanesa","SU"
"albanês","SU"
"albardão","SU"
"albardões","SU"
"albatroz","SU"
"albatrozes","SU"
"albedo","SU"
"albigense","AJ"
"albina","AJ"
"albinas","AJ"
"albinismo","SU"
"albino","AJ"
"albinos","AJ"
"albornoz","SU"
"albornozes","SU"
"albumina","SU"
"alcachofra","SU"
"alcaide","SU"
"alcalina","AJ"
"alcalinas","AJ"
"alcalino","AJ"
"alcalinos","AJ"
"alcançada","AJ"
"alcançadas","AJ"
"alcançado","AJ"
"alcançados","AJ"
"alcançáveis","AJ"
"alcançável","AJ"
"alcaparra","SU"
"alcatra","SU"
"alcatrão","SU"
"alcatéia","SU"
"alcoolismo","SU"
"alcorão","SU"
"alcova","SU"
"alcoólatra","SU"
"alcoólica","AJ"
"alcoólicas","AJ"
"alcoólico","AJ"
"alcoólicos","AJ"
"alcunha","SU"
"aldeamento","SU"
"aldeia","SU"
"aldeã","SU"
"aldeão","SU"
"aldeãs","SU"
"aldeído","SU"
"aldeões","SU"
"aleatória","AJ"
"aleatórias","AJ"
"aleatório","AJ"
"aleatórios","AJ"
"alecrim","SU"
"alecrins","SU"
"alegada","AJ"
"alegadas","AJ"
"alegado","AJ"
"alegados","AJ"
"alegação","SU"
"alegações","SU"
"alegoria","SU"
"alegre","AJ"
"alegria","SU"
"alegórica","AJ"
"alegóricas","AJ"
"alegórico","AJ"
"alegóricos","AJ"
"aleijada","AJ"
"aleijadas","AJ"
"aleijado","AJ"
"aleijados","AJ"
"aleijão","SU"
"aleijões","SU"
"aleitamento","SU"
"aleluia","SU"
"alemã","AJ"
"alemães","AJ"
"alemão","AJ"
"alemãs","AJ"
"alentada","AJ"
"alentadas","AJ"
"alentado","AJ"
"alentador","SU"
"alentadora","SU"
"alentadoras","SU"
"alentadores","SU"
"alentados","AJ"
"alento","SU"
"alergia","SU"
"alerta","SU"
"alertada","AJ"
"alertadas","AJ"
"alertado","AJ"
"alertados","AJ"
"alevantada","AJ"
"alevantadas","AJ"
"alevantado","AJ"
"alevantados","AJ"
"alexandrina","AJ"
"alexandrinas","AJ"
"alexandrinismo","SU"
"alexandrino","AJ"
"alexandrinos","AJ"
"alfa","SU"
"alfabetização","SU"
"alfabetizações","SU"
"alfabeto","SU"
"alfabética","AJ"
"alfabéticas","AJ"
"alfabético","AJ"
"alfabéticos","AJ"
"alface","SU"
"alfafa","SU"
"alfaiataria","SU"
"alfaiate","SU"
"alfandegária","AJ"
"alfandegárias","AJ"
"alfandegário","AJ"
"alfandegários","AJ"
"alfanumérica","AJ"
"alfanuméricas","AJ"
"alfanumérico","AJ"
"alfanuméricos","AJ"
"alfarrábio","SU"
"alfazema","SU"
"alferes","SU"
"alfinetada","SU"
"alfinete","SU"
"alforje","SU"
"alforria","SU"
"alforriada","AJ"
"alforriadas","AJ"
"alforriado","AJ"
"alforriados","AJ"
"alfândega","SU"
"alga","SU"
"algaravia","SU"
"algarismo","SU"
"algazarra","SU"
"algebrista","SU"
"algemada","AJ"
"algemadas","AJ"
"algemado","AJ"
"algemados","AJ"
"algibeira","SU"
"algo","SU"
"algodoeiro","SU"
"algodão","SU"
"algoritmo","SU"
"algoz","SU"
"algozes","SU"
"algum","SU"
"alguma","SU"
"alguns","SU"
"algures","SU"
"alguém","SU"
"algébrica","AJ"
"algébricas","AJ"
"algébrico","AJ"
"algébricos","AJ"
"alheada","AJ"
"alheadas","AJ"
"alheado","AJ"
"alheados","AJ"
"alheia","AJ"
"alheias","AJ"
"alheio","AJ"
"alheios","AJ"
"alho","SU"
"alhures","SU"
"ali","AV"
"aliada","AJ"
"aliadas","AJ"
"aliado","AJ"
"aliados","AJ"
"aliança","SU"
"alicate","SU"
"aliciador","AJ"
"aliciadora","AJ"
"aliciadoras","AJ"
"aliciadores","AJ"
"alienada","AJ"
"alienadas","AJ"
"alienado","AJ"
"alienados","AJ"
"alienação","SU"
"alienações","SU"
"alienista","SU"
"alienígena","SU"
"alifático","SU"
"aligeirada","AJ"
"aligeiradas","AJ"
"aligeirado","AJ"
"aligeirados","AJ"
"alimentada","AJ"
"alimentadas","AJ"
"alimentado","AJ"
"alimentados","AJ"
"alimentação","SU"
"alimentações","SU"
"alimento","SU"
"alimentícia","AJ"
"alimentícias","AJ"
"alimentício","AJ"
"alimentícios","AJ"
"alinhada","AJ"
"alinhadas","AJ"
"alinhado","AJ"
"alinhados","AJ"
"alinhamento","SU"
"alisamento","SU"
"alistamento","SU"
"aliteração","SU"
"aliterações","SU"
"aliás","AV"
"alma","SU"
"almanaque","SU"
"almaço","SU"
"almeirão","SU"
"almeirões","SU"
"almejada","AJ"
"almejadas","AJ"
"almejado","AJ"
"almejados","AJ"
"almirantado","SU"
"almirante","SU"
"almiscarada","AJ"
"almiscaradas","AJ"
"almiscarado","AJ"
"almiscarados","AJ"
"almofada","SU"
"almofadada","AJ"
"almofadadas","AJ"
"almofadado","AJ"
"almofadados","AJ"
"almofadinha","AJ"
"almoxarifado","SU"
"almoço","SU"
"almíscar","SU"
"almíscares","SU"
"almôndega","SU"
"alocada","AJ"
"alocadas","AJ"
"alocado","AJ"
"alocador","SU"
"alocadora","SU"
"alocadoras","SU"
"alocadores","SU"
"alocados","AJ"
"alocação","SU"
"alocações","SU"
"alocução","SU"
"alocuções","SU"
"alojada","AJ"
"alojadas","AJ"
"alojado","AJ"
"alojados","AJ"
"alojamento","SU"
"alongada","AJ"
"alongadas","AJ"
"alongado","AJ"
"alongados","AJ"
"alongamento","SU"
"alopata","SU"
"alopatia","SU"
"alopática","AJ"
"alopáticas","AJ"
"alopático","AJ"
"alopáticos","AJ"
"aloés","SU"
"alpargata","SU"
"alpendre","SU"
"alpercata","SU"
"alpestre","SU"
"alpina","AJ"
"alpinas","AJ"
"alpinismo","SU"
"alpinista","SU"
"alpino","AJ"
"alpinos","AJ"
"alquebrada","AJ"
"alquebradas","AJ"
"alquebrado","AJ"
"alquebrados","AJ"
"alqueire","SU"
"alquimia","SU"
"alquimista","SU"
"alta","AJ"
"altamente","AV"
"altaneira","AJ"
"altaneiras","AJ"
"altaneiro","AJ"
"altaneiros","AJ"
"altar","SU"
"altares","SU"
"altas","AJ"
"alteada","AJ"
"alteadas","AJ"
"alteado","AJ"
"alteados","AJ"
"alterada","AJSU"
"alteradas","AJ"
"alterado","AJ"
"alterados","AJ"
"alteração","SU"
"alterações","SU"
"altercação","SU"
"altercações","SU"
"alternada","AJ"
"alternadas","AJ"
"alternado","AJ"
"alternador","SU"
"alternadora","SU"
"alternadoras","SU"
"alternadores","SU"
"alternados","AJ"
"alternativa","AJ"
"alternativamente","AV"
"alternativas","AJ"
"alternativo","AJ"
"alternativos","AJ"
"alternação","SU"
"alternações","SU"
"alternância","SU"
"alterosa","AJ"
"alterosas","AJ"
"alteroso","AJ"
"alterosos","AJ"
"alteza","SU"
"altimetria","SU"
"altiplano","SU"
"altiplanura","SU"
"altitude","SU"
"altiva","AJ"
"altivas","AJ"
"altivez","SU"
"altivo","AJ"
"altivos","AJ"
"alto","AJAV"
"altos","AJ"
"altruísmo","SU"
"altruísta","SU"
"altruística","AJ"
"altruísticas","AJ"
"altruístico","AJ"
"altruísticos","AJ"
"altura","SU"
"altímetro","SU"
"altíssima","AJ"
"altíssimas","AJ"
"altíssimo","AJ"
"altíssimos","AJ"
"alucinada","AJ"
"alucinadas","AJ"
"alucinado","AJ"
"alucinador","SU"
"alucinadora","SU"
"alucinadoramente","AV"
"alucinadoras","SU"
"alucinadores","SU"
"alucinados","AJ"
"alucinatória","AJ"
"alucinatórias","AJ"
"alucinatório","AJ"
"alucinatórios","AJ"
"alucinação","SU"
"alucinações","SU"
"alucinógeno","SU"
"alugada","AJ"
"alugadas","AJ"
"alugado","AJ"
"alugados","AJ"
"aluguel","SU"
"aluguéis","SU"
"alumínio","SU"
"aluna","SU"
"alunas","SU"
"aluno","SU"
"alunos","SU"
"alusiva","AJ"
"alusivas","AJ"
"alusivo","AJ"
"alusivos","AJ"
"alusão","SU"
"alusões","SU"
"aluvião","SU"
"alva","AJ"
"alvacenta","AJ"
"alvacentas","AJ"
"alvacento","AJ"
"alvacentos","AJ"
"alvaiade","SU"
"alvará","SU"
"alvas","AJ"
"alvejada","AJ"
"alvejadas","AJ"
