"palavra","tipo"
"sacavam","VB"
"sacavas","VB"
"sacia","VB"
"saciado","VP"
"saciai","VB"
"saciais","VB"
"saciam","VB"
"saciamos","VB"
"saciando","VB"
"saciar","VB"
"saciara","VB"
"saciaram","VB"
"saciaras","VB"
"saciardes","VB"
"saciarei","VB"
"saciareis","VB"
"saciarem","VB"
"saciaremos","VB"
"saciares","VB"
"saciaria","VB"
"saciariam","VB"
"saciarias","VB"
"saciarmos","VB"
"saciará","VB"
"saciarás","VB"
"saciarão","VB"
"saciaríamos","VB"
"saciaríeis","VB"
"sacias","VB"
"saciasse","VB"
"saciassem","VB"
"saciasses","VB"
"saciaste","VB"
"saciastes","VB"
"saciava","VB"
"saciavam","VB"
"saciavas","VB"
"sacie","VB"
"saciei","VB"
"sacieis","VB"
"saciem","VB"
"saciemos","VB"
"sacies","VB"
"sacio","VB"
"saciou","VB"
"saciáramos","VB"
"saciáreis","VB"
"saciásseis","VB"
"saciássemos","VB"
"saciávamos","VB"
"saciáveis","VB"
"saco","VB"
"sacode","VB"
"sacodem","VB"
"sacodes","VB"
"sacoleja","VB"
"sacolejado","VP"
"sacolejai","VB"
"sacolejais","VB"
"sacolejam","VB"
"sacolejamos","VB"
"sacolejando","VB"
"sacolejar","VB"
"sacolejara","VB"
"sacolejaram","VB"
"sacolejaras","VB"
"sacolejardes","VB"
"sacolejarei","VB"
"sacolejareis","VB"
"sacolejarem","VB"
"sacolejaremos","VB"
"sacolejares","VB"
"sacolejaria","VB"
"sacolejariam","VB"
"sacolejarias","VB"
"sacolejarmos","VB"
"sacolejará","VB"
"sacolejarás","VB"
"sacolejarão","VB"
"sacolejaríamo","VB"
"sacolejaríeis","VB"
"sacolejas","VB"
"sacolejasse","VB"
"sacolejassem","VB"
"sacolejasses","VB"
"sacolejaste","VB"
"sacolejastes","VB"
"sacolejava","VB"
"sacolejavam","VB"
"sacolejavas","VB"
"sacoleje","VB"
"sacolejei","VB"
"sacolejeis","VB"
"sacolejem","VB"
"sacolejemos","VB"
"sacolejes","VB"
"sacolejo","VB"
"sacolejou","VB"
"sacolejáramos","VB"
"sacolejáreis","VB"
"sacolejásseis","VB"
"sacolejássemo","VB"
"sacolejávamos","VB"
"sacolejáveis","VB"
"sacou","VB"
"sacramenta","VB"
"sacramentado","VP"
"sacramentai","VB"
"sacramentais","VB"
"sacramentam","VB"
"sacramentamos","VB"
"sacramentando","VB"
"sacramentar","VB"
"sacramentara","VB"
"sacramentaram","VB"
"sacramentaras","VB"
"sacramentarde","VB"
"sacramentarei","VB"
"sacramentarem","VB"
"sacramentares","VB"
"sacramentaria","VB"
"sacramentarmo","VB"
"sacramentará","VB"
"sacramentarás","VB"
"sacramentarão","VB"
"sacramentaría","VB"
"sacramentaríe","VB"
"sacramentas","VB"
"sacramentasse","VB"
"sacramentaste","VB"
"sacramentava","VB"
"sacramentavam","VB"
"sacramentavas","VB"
"sacramente","VB"
"sacramentei","VB"
"sacramenteis","VB"
"sacramentem","VB"
"sacramentemos","VB"
"sacramentes","VB"
"sacramento","VB"
"sacramentou","VB"
"sacramentáram","VB"
"sacramentárei","VB"
"sacramentásse","VB"
"sacramentávam","VB"
"sacramentávei","VB"
"sacrifica","VB"
"sacrificado","VP"
"sacrificai","VB"
"sacrificais","VB"
"sacrificam","VB"
"sacrificamos","VB"
"sacrificando","VB"
"sacrificar","VB"
"sacrificara","VB"
"sacrificaram","VB"
"sacrificaras","VB"
"sacrificardes","VB"
"sacrificarei","VB"
"sacrificareis","VB"
"sacrificarem","VB"
"sacrificaremo","VB"
"sacrificares","VB"
"sacrificaria","VB"
"sacrificariam","VB"
"sacrificarias","VB"
"sacrificarmos","VB"
"sacrificará","VB"
"sacrificarás","VB"
"sacrificarão","VB"
"sacrificaríam","VB"
"sacrificaríei","VB"
"sacrificas","VB"
"sacrificasse","VB"
"sacrificassem","VB"
"sacrificasses","VB"
"sacrificaste","VB"
"sacrificastes","VB"
"sacrificava","VB"
"sacrificavam","VB"
"sacrificavas","VB"
"sacrifico","VB"
"sacrificou","VB"
"sacrificáramo","VB"
"sacrificáreis","VB"
"sacrificássei","VB"
"sacrificássem","VB"
"sacrificávamo","VB"
"sacrificáveis","VB"
"sacrifique","VB"
"sacrifiquei","VB"
"sacrifiqueis","VB"
"sacrifiquem","VB"
"sacrifiquemos","VB"
"sacrifiques","VB"
"sacuda","VB"
"sacudais","VB"
"sacudam","VB"
"sacudamos","VB"
"sacudas","VB"
"sacudi","VB"
"sacudia","VB"
"sacudiam","VB"
"sacudias","VB"
"sacudido","VP"
"sacudimos","VB"
"sacudindo","VB"
"sacudir","VB"
"sacudira","VB"
"sacudiram","VB"
"sacudiras","VB"
"sacudirdes","VB"
"sacudirei","VB"
"sacudireis","VB"
"sacudirem","VB"
"sacudiremos","VB"
"sacudires","VB"
"sacudiria","VB"
"sacudiriam","VB"
"sacudirias","VB"
"sacudirmos","VB"
"sacudirá","VB"
"sacudirás","VB"
"sacudirão","VB"
"sacudiríamos","VB"
"sacudiríeis","VB"
"sacudis","VB"
"sacudisse","VB"
"sacudissem","VB"
"sacudisses","VB"
"sacudiste","VB"
"sacudistes","VB"
"sacudiu","VB"
"sacudo","VB"
"sacudíamos","VB"
"sacudíeis","VB"
"sacudíramos","VB"
"sacudíreis","VB"
"sacudísseis","VB"
"sacudíssemos","VB"
"sacáramos","VB"
"sacáreis","VB"
"sacásseis","VB"
"sacássemos","VB"
"sacávamos","VB"
"sacáveis","VB"
"saem","VB"
"safa","VB"
"safado","VP"
"safai","VB"
"safais","VB"
"safam","VB"
"safamos","VB"
"safando","VB"
"safar","VB"
"safara","VB"
"safaram","VB"
"safaras","VB"
"safardes","VB"
"safarei","VB"
"safareis","VB"
"safarem","VB"
"safaremos","VB"
"safares","VB"
"safaria","VB"
"safariam","VB"
"safarias","VB"
"safarmos","VB"
"safará","VB"
"safarás","VB"
"safarão","VB"
"safaríamos","VB"
"safaríeis","VB"
"safas","VB"
"safasse","VB"
"safassem","VB"
"safasses","VB"
"safaste","VB"
"safastes","VB"
"safava","VB"
"safavam","VB"
"safavas","VB"
"safe","VB"
"safei","VB"
"safeis","VB"
"safem","VB"
"safemos","VB"
"safes","VB"
"safo","VB"
"safou","VB"
"safáramos","VB"
"safáreis","VB"
"safásseis","VB"
"safássemos","VB"
"safávamos","VB"
"safáveis","VB"
"sagra","VB"
"sagrado","VP"
"sagrai","VB"
"sagrais","VB"
"sagram","VB"
"sagramos","VB"
"sagrando","VB"
"sagrar","VB"
"sagrara","VB"
"sagraram","VB"
"sagraras","VB"
"sagrardes","VB"
"sagrarei","VB"
"sagrareis","VB"
"sagrarem","VB"
"sagraremos","VB"
"sagrares","VB"
"sagraria","VB"
"sagrariam","VB"
"sagrarias","VB"
"sagrarmos","VB"
"sagrará","VB"
"sagrarás","VB"
"sagrarão","VB"
"sagraríamos","VB"
"sagraríeis","VB"
"sagras","VB"
"sagrasse","VB"
"sagrassem","VB"
"sagrasses","VB"
"sagraste","VB"
"sagrastes","VB"
"sagrava","VB"
"sagravam","VB"
"sagravas","VB"
"sagre","VB"
"sagrei","VB"
"sagreis","VB"
"sagrem","VB"
"sagremos","VB"
"sagres","VB"
"sagro","VB"
"sagrou","VB"
"sagráramos","VB"
"sagráreis","VB"
"sagrásseis","VB"
"sagrássemos","VB"
"sagrávamos","VB"
"sagráveis","VB"
"sai","VB"
"saia","VB"
"saiais","VB"
"saiam","VB"
"saiamos","VB"
"saias","VB"
"saiba","VB"
"saibais","VB"
"saibam","VB"
"saibamos","VB"
"saibas","VB"
"saido","VP"
"saindo","VB"
"saio","VB"
"sair","VB"
"sairdes","VB"
"sairei","VB"
"saireis","VB"
"sairemos","VB"
"saires","VB"
"sairia","VB"
"sairiam","VB"
"sairias","VB"
"sairmos","VB"
"sairá","VB"
"sairás","VB"
"sairão","VB"
"sairíamos","VB"
"sairíeis","VB"
"sais","VB"
"saiste","VB"
"saiu","VB"
"salda","VB"
"saldado","VP"
"saldai","VB"
"saldais","VB"
"saldam","VB"
"saldamos","VB"
"saldando","VB"
"saldar","VB"
"saldara","VB"
"saldaram","VB"
"saldaras","VB"
"saldardes","VB"
"saldarei","VB"
"saldareis","VB"
"saldarem","VB"
"saldaremos","VB"
"saldares","VB"
"saldaria","VB"
"saldariam","VB"
"saldarias","VB"
"saldarmos","VB"
"saldará","VB"
"saldarás","VB"
"saldarão","VB"
"saldaríamos","VB"
"saldaríeis","VB"
"saldas","VB"
"saldasse","VB"
"saldassem","VB"
"saldasses","VB"
"saldaste","VB"
"saldastes","VB"
"saldava","VB"
"saldavam","VB"
"saldavas","VB"
"salde","VB"
"saldei","VB"
"saldeis","VB"
"saldem","VB"
"saldemos","VB"
"saldes","VB"
"saldo","VB"
"saldou","VB"
"saldáramos","VB"
"saldáreis","VB"
"saldásseis","VB"
"saldássemos","VB"
"saldávamos","VB"
"saldáveis","VB"
"salga","VB"
"salgado","VP"
"salgai","VB"
"salgais","VB"
"salgam","VB"
"salgamos","VB"
"salgando","VB"
"salgar","VB"
"salgara","VB"
"salgaram","VB"
"salgaras","VB"
"salgardes","VB"
"salgarei","VB"
"salgareis","VB"
"salgarem","VB"
"salgaremos","VB"
"salgares","VB"
"salgaria","VB"
"salgariam","VB"
"salgarias","VB"
"salgarmos","VB"
"salgará","VB"
"salgarás","VB"
"salgarão","VB"
"salgaríamos","VB"
"salgaríeis","VB"
"salgas","VB"
"salgasse","VB"
"salgassem","VB"
"salgasses","VB"
"salgaste","VB"
"salgastes","VB"
"salgava","VB"
"salgavam","VB"
"salgavas","VB"
"salgo","VB"
"salgou","VB"
"salgue","VB"
"salguei","VB"
"salgueis","VB"
"salguem","VB"
"salguemos","VB"
"salgues","VB"
"salgáramos","VB"
"salgáreis","VB"
"salgásseis","VB"
"salgássemos","VB"
"salgávamos","VB"
"salgáveis","VB"
"salienta","VB"
"salientado","VP"
"salientai","VB"
"salientais","VB"
"salientam","VB"
"salientamos","VB"
"salientando","VB"
"salientar","VB"
"salientara","VB"
"salientaram","VB"
"salientaras","VB"
"salientardes","VB"
"salientarei","VB"
"salientareis","VB"
"salientarem","VB"
"salientaremos","VB"
"salientares","VB"
"salientaria","VB"
"salientariam","VB"
"salientarias","VB"
"salientarmos","VB"
"salientará","VB"
"salientarás","VB"
"salientarão","VB"
"salientaríamo","VB"
"salientaríeis","VB"
"salientas","VB"
"salientasse","VB"
"salientassem","VB"
"salientasses","VB"
"salientaste","VB"
"salientastes","VB"
"salientava","VB"
"salientavam","VB"
"salientavas","VB"
"saliente","VB"
"salientei","VB"
"salienteis","VB"
"salientem","VB"
"salientemos","VB"
"salientes","VB"
"saliento","VB"
"salientou","VB"
"salientáramos","VB"
"salientáreis","VB"
"salientásseis","VB"
"salientássemo","VB"
"salientávamos","VB"
"salientáveis","VB"
"saliva","VB"
"salivado","VP"
"salivai","VB"
"salivais","VB"
"salivam","VB"
"salivamos","VB"
"salivando","VB"
"salivar","VB"
"salivara","VB"
"salivaram","VB"
"salivaras","VB"
"salivardes","VB"
"salivarei","VB"
"salivareis","VB"
"salivarem","VB"
"salivaremos","VB"
"salivares","VB"
"salivaria","VB"
"salivariam","VB"
"salivarias","VB"
"salivarmos","VB"
"salivará","VB"
"salivarás","VB"
"salivarão","VB"
"salivaríamos","VB"
"salivaríeis","VB"
"salivas","VB"
"salivasse","VB"
"salivassem","VB"
"salivasses","VB"
"salivaste","VB"
"salivastes","VB"
"salivava","VB"
"salivavam","VB"
"salivavas","VB"
"salive","VB"
"salivei","VB"
"saliveis","VB"
"salivem","VB"
"salivemos","VB"
"salives","VB"
"salivo","VB"
"salivou","VB"
"saliváramos","VB"
"saliváreis","VB"
"salivásseis","VB"
"salivássemos","VB"
"salivávamos","VB"
"saliváveis","VB"
"salmodia","VB"
"salmodiado","VP"
"salmodiai","VB"
"salmodiais","VB"
"salmodiam","VB"
"salmodiamos","VB"
"salmodiando","VB"
"salmodiar","VB"
"salmodiara","VB"
"salmodiaram","VB"
"salmodiaras","VB"
"salmodiardes","VB"
"salmodiarei","VB"
"salmodiareis","VB"
"salmodiarem","VB"
"salmodiaremos","VB"
"salmodiares","VB"
"salmodiaria","VB"
"salmodiariam","VB"
"salmodiarias","VB"
"salmodiarmos","VB"
"salmodiará","VB"
"salmodiarás","VB"
"salmodiarão","VB"
"salmodiaríamo","VB"
"salmodiaríeis","VB"
"salmodias","VB"
"salmodiasse","VB"
"salmodiassem","VB"
"salmodiasses","VB"
"salmodiaste","VB"
"salmodiastes","VB"
"salmodiava","VB"
"salmodiavam","VB"
"salmodiavas","VB"
"salmodie","VB"
"salmodiei","VB"
"salmodieis","VB"
"salmodiem","VB"
"salmodiemos","VB"
"salmodies","VB"
"salmodio","VB"
"salmodiou","VB"
"salmodiáramos","VB"
"salmodiáreis","VB"
"salmodiásseis","VB"
"salmodiássemo","VB"
"salmodiávamos","VB"
"salmodiáveis","VB"
"salpica","VB"
"salpicado","VP"
"salpicai","VB"
"salpicais","VB"
"salpicam","VB"
"salpicamos","VB"
"salpicando","VB"
"salpicar","VB"
"salpicara","VB"
"salpicaram","VB"
"salpicaras","VB"
"salpicardes","VB"
"salpicarei","VB"
"salpicareis","VB"
"salpicarem","VB"
"salpicaremos","VB"
"salpicares","VB"
"salpicaria","VB"
"salpicariam","VB"
"salpicarias","VB"
"salpicarmos","VB"
"salpicará","VB"
"salpicarás","VB"
"salpicarão","VB"
"salpicaríamos","VB"
"salpicaríeis","VB"
"salpicas","VB"
"salpicasse","VB"
"salpicassem","VB"
"salpicasses","VB"
"salpicaste","VB"
"salpicastes","VB"
"salpicava","VB"
"salpicavam","VB"
"salpicavas","VB"
"salpico","VB"
"salpicou","VB"
"salpicáramos","VB"
"salpicáreis","VB"
"salpicásseis","VB"
"salpicássemos","VB"
"salpicávamos","VB"
"salpicáveis","VB"
"salpinta","VB"
"salpintado","VP"
"salpintai","VB"
"salpintais","VB"
"salpintam","VB"
"salpintamos","VB"
"salpintando","VB"
"salpintar","VB"
"salpintara","VB"
"salpintaram","VB"
"salpintaras","VB"
"salpintardes","VB"
"salpintarei","VB"
"salpintareis","VB"
"salpintarem","VB"
"salpintaremos","VB"
"salpintares","VB"
"salpintaria","VB"
"salpintariam","VB"
"salpintarias","VB"
"salpintarmos","VB"
"salpintará","VB"
"salpintarás","VB"
"salpintarão","VB"
"salpintaríamo","VB"
"salpintaríeis","VB"
"salpintas","VB"
"salpintasse","VB"
"salpintassem","VB"
"salpintasses","VB"
"salpintaste","VB"
"salpintastes","VB"
"salpintava","VB"
"salpintavam","VB"
"salpintavas","VB"
"salpinte","VB"
"salpintei","VB"
"salpinteis","VB"
"salpintem","VB"
"salpintemos","VB"
"salpintes","VB"
"salpinto","VB"
"salpintou","VB"
"salpintáramos","VB"
"salpintáreis","VB"
"salpintásseis","VB"
"salpintássemo","VB"
"salpintávamos","VB"
"salpintáveis","VB"
"salpique","VB"
"salpiquei","VB"
"salpiqueis","VB"
"salpiquem","VB"
"salpiquemos","VB"
"salpiques","VB"
"salta","VB"
"saltado","VP"
"saltai","VB"
"saltais","VB"
"saltam","VB"
"saltamos","VB"
"saltando","VB"
"saltar","VB"
"saltara","VB"
"saltaram","VB"
"saltaras","VB"
"saltardes","VB"
"saltarei","VB"
"saltareis","VB"
"saltarem","VB"
"saltaremos","VB"
"saltares","VB"
"saltaria","VB"
"saltariam","VB"
"saltarias","VB"
"saltarmos","VB"
"saltará","VB"
"saltarás","VB"
"saltarão","VB"
"saltaríamos","VB"
"saltaríeis","VB"
"saltas","VB"
"saltasse","VB"
"saltassem","VB"
"saltasses","VB"
"saltaste","VB"
"saltastes","VB"
"saltava","VB"
"saltavam","VB"
"saltavas","VB"
"salte","VB"
"salteado","VP"
"salteai","VB"
"salteais","VB"
"salteamos","VB"
"salteando","VB"
"saltear","VB"
"salteara","VB"
"saltearam","VB"
"saltearas","VB"
"salteardes","VB"
"saltearei","VB"
"salteareis","VB"
"saltearem","VB"
"saltearemos","VB"
"salteares","VB"
"saltearia","VB"
"salteariam","VB"
"saltearias","VB"
"saltearmos","VB"
"salteará","VB"
"saltearás","VB"
"saltearão","VB"
"saltearíamos","VB"
"saltearíeis","VB"
"salteasse","VB"
"salteassem","VB"
"salteasses","VB"
"salteaste","VB"
"salteastes","VB"
"salteava","VB"
"salteavam","VB"
"salteavas","VB"
"salteei","VB"
"salteeis","VB"
"salteemos","VB"
"saltei","VB"
"salteia","VB"
"salteiam","VB"
"salteias","VB"
"salteie","VB"
"salteiem","VB"
"salteies","VB"
"salteio","VB"
"salteis","VB"
"saltem","VB"
"saltemos","VB"
"salteou","VB"
"saltes","VB"
"salteáramos","VB"
"salteáreis","VB"
"salteásseis","VB"
"salteássemos","VB"
"salteávamos","VB"
"salteáveis","VB"
"saltita","VB"
"saltitado","VP"
"saltitai","VB"
"saltitais","VB"
"saltitam","VB"
"saltitamos","VB"
"saltitando","VB"
"saltitar","VB"
"saltitara","VB"
"saltitaram","VB"
"saltitaras","VB"
"saltitardes","VB"
"saltitarei","VB"
"saltitareis","VB"
"saltitarem","VB"
"saltitaremos","VB"
"saltitares","VB"
"saltitaria","VB"
"saltitariam","VB"
"saltitarias","VB"
"saltitarmos","VB"
"saltitará","VB"
"saltitarás","VB"
"saltitarão","VB"
"saltitaríamos","VB"
"saltitaríeis","VB"
"saltitas","VB"
"saltitasse","VB"
"saltitassem","VB"
"saltitasses","VB"
"saltitaste","VB"
"saltitastes","VB"
"saltitava","VB"
"saltitavam","VB"
"saltitavas","VB"
"saltite","VB"
"saltitei","VB"
"saltiteis","VB"
"saltitem","VB"
"saltitemos","VB"
"saltites","VB"
"saltito","VB"
"saltitou","VB"
"saltitáramos","VB"
"saltitáreis","VB"
"saltitásseis","VB"
"saltitássemos","VB"
"saltitávamos","VB"
"saltitáveis","VB"
"salto","VB"
"saltou","VB"
"saltáramos","VB"
"saltáreis","VB"
"saltásseis","VB"
"saltássemos","VB"
"saltávamos","VB"
"saltáveis","VB"
"salva","VB"
"salvado","VP"
"salvaguarda","VB"
"salvaguardado","VB"
"salvaguardai","VB"
"salvaguardais","VB"
"salvaguardam","VB"
"salvaguardamo","VB"
"salvaguardand","VB"
"salvaguardar","VB"
"salvaguardara","VB"
"salvaguardard","VB"
"salvaguardare","VB"
"salvaguardari","VB"
"salvaguardarm","VB"
"salvaguardará","VB"
"salvaguardarã","VB"
"salvaguardarí","VB"
"salvaguardas","VB"
"salvaguardass","VB"
"salvaguardast","VB"
"salvaguardava","VB"
"salvaguarde","VB"
"salvaguardei","VB"
"salvaguardeis","VB"
"salvaguardem","VB"
"salvaguardemo","VB"
"salvaguardes","VB"
"salvaguardo","VB"
"salvaguardou","VB"
"salvaguardára","VB"
"salvaguardáre","VB"
"salvaguardáss","VB"
"salvaguardáva","VB"
"salvaguardáve","VB"
"salvai","VB"
"salvais","VB"
"salvam","VB"
"salvamos","VB"
"salvando","VB"
"salvar","VB"
"salvara","VB"
"salvaram","VB"
"salvaras","VB"
"salvardes","VB"
"salvarei","VB"
"salvareis","VB"
"salvarem","VB"
"salvaremos","VB"
"salvares","VB"
"salvaria","VB"
"salvariam","VB"
"salvarias","VB"
"salvarmos","VB"
"salvará","VB"
"salvarás","VB"
"salvarão","VB"
"salvaríamos","VB"
"salvaríeis","VB"
"salvas","VB"
"salvasse","VB"
"salvassem","VB"
"salvasses","VB"
"salvaste","VB"
"salvastes","VB"
"salvava","VB"
"salvavam","VB"
"salvavas","VB"
"salve","VB"
"salvei","VB"
"salveis","VB"
"salvem","VB"
"salvemos","VB"
"salves","VB"
"salvo","VB"
"salvou","VB"
"salváramos","VB"
"salváreis","VB"
"salvásseis","VB"
"salvássemos","VB"
"salvávamos","VB"
"salváveis","VB"
"samba","VB"
"sambado","VP"
"sambai","VB"
"sambais","VB"
"sambam","VB"
"sambamos","VB"
"sambando","VB"
"sambar","VB"
"sambara","VB"
"sambaram","VB"
"sambaras","VB"
"sambardes","VB"
"sambarei","VB"
"sambareis","VB"
"sambarem","VB"
"sambaremos","VB"
"sambares","VB"
"sambaria","VB"
"sambariam","VB"
"sambarias","VB"
"sambarmos","VB"
"sambará","VB"
"sambarás","VB"
"sambarão","VB"
"sambaríamos","VB"
"sambaríeis","VB"
"sambas","VB"
"sambasse","VB"
"sambassem","VB"
"sambasses","VB"
"sambaste","VB"
"sambastes","VB"
"sambava","VB"
"sambavam","VB"
"sambavas","VB"
"sambe","VB"
"sambei","VB"
"sambeis","VB"
"sambem","VB"
"sambemos","VB"
"sambes","VB"
"sambo","VB"
"sambou","VB"
"sambáramos","VB"
"sambáreis","VB"
"sambásseis","VB"
"sambássemos","VB"
"sambávamos","VB"
"sambáveis","VB"
"sana","VB"
"sanado","VP"
"sanai","VB"
"sanais","VB"
"sanam","VB"
"sanamos","VB"
"sanando","VB"
"sanar","VB"
"sanara","VB"
"sanaram","VB"
"sanaras","VB"
"sanardes","VB"
"sanarei","VB"
"sanareis","VB"
"sanarem","VB"
"sanaremos","VB"
"sanares","VB"
"sanaria","VB"
"sanariam","VB"
"sanarias","VB"
"sanarmos","VB"
"sanará","VB"
"sanarás","VB"
"sanarão","VB"
"sanaríamos","VB"
"sanaríeis","VB"
"sanas","VB"
"sanasse","VB"
"sanassem","VB"
"sanasses","VB"
"sanaste","VB"
"sanastes","VB"
"sanava","VB"
"sanavam","VB"
"sanavas","VB"
"sanciona","VB"
"sancionado","VP"
"sancionai","VB"
"sancionais","VB"
"sancionam","VB"
"sancionamos","VB"
"sancionando","VB"
"sancionar","VB"
"sancionara","VB"
"sancionaram","VB"
"sancionaras","VB"
"sancionardes","VB"
"sancionarei","VB"
"sancionareis","VB"
"sancionarem","VB"
"sancionaremos","VB"
"sancionares","VB"
"sancionaria","VB"
"sancionariam","VB"
"sancionarias","VB"
"sancionarmos","VB"
"sancionará","VB"
"sancionarás","VB"
"sancionarão","VB"
"sancionaríamo","VB"
"sancionaríeis","VB"
"sancionas","VB"
"sancionasse","VB"
"sancionassem","VB"
"sancionasses","VB"
"sancionaste","VB"
"sancionastes","VB"
"sancionava","VB"
"sancionavam","VB"
"sancionavas","VB"
"sancione","VB"
"sancionei","VB"
"sancioneis","VB"
"sancionem","VB"
"sancionemos","VB"
"sanciones","VB"
"sanciono","VB"
"sancionou","VB"
"sancionáramos","VB"
"sancionáreis","VB"
"sancionásseis","VB"
"sancionássemo","VB"
"sancionávamos","VB"
"sancionáveis","VB"
"sane","VB"
"saneado","VP"
"saneai","VB"
"saneais","VB"
"saneamos","VB"
"saneando","VB"
"sanear","VB"
"saneara","VB"
"sanearam","VB"
"sanearas","VB"
"saneardes","VB"
"sanearei","VB"
"saneareis","VB"
"sanearem","VB"
"sanearemos","VB"
"saneares","VB"
"sanearia","VB"
"saneariam","VB"
"sanearias","VB"
"sanearmos","VB"
"saneará","VB"
"sanearás","VB"
"sanearão","VB"
"sanearíamos","VB"
"sanearíeis","VB"
"saneasse","VB"
"saneassem","VB"
"saneasses","VB"
"saneaste","VB"
"saneastes","VB"
"saneava","VB"
"saneavam","VB"
"saneavas","VB"
"saneei","VB"
"saneeis","VB"
"saneemos","VB"
"sanei","VB"
"saneia","VB"
"saneiam","VB"
"saneias","VB"
"saneie","VB"
"saneiem","VB"
"saneies","VB"
"saneio","VB"
"saneis","VB"
"sanem","VB"
"sanemos","VB"
"saneou","VB"
"sanes","VB"
"saneáramos","VB"
"saneáreis","VB"
"saneásseis","VB"
"saneássemos","VB"
"saneávamos","VB"
"saneáveis","VB"
"sangra","VB"
"sangrado","VP"
"sangrai","VB"
"sangrais","VB"
"sangram","VB"
"sangramos","VB"
